ts,frame_idx,ok,bbox,offx,offy
1764760232.949344,872,1,None,,
1764760233.020667,873,1,None,,
1764760233.094193,874,1,None,,
1764760233.161136,875,1,None,,
1764760233.231391,876,1,None,,
1764760233.301769,877,1,None,,
1764760233.372177,878,1,None,,
1764760233.442560,879,1,None,,
1764760233.513145,880,1,None,,
1764760233.637575,881,1,None,,
1764760233.656554,882,1,None,,
1764760233.728092,883,1,None,,
1764760233.795161,884,1,None,,
1764760233.865066,885,1,None,,
1764760233.942205,886,1,None,,
1764760234.008718,887,1,None,,
1764760234.079089,888,1,None,,
1764760234.149556,889,1,None,,
1764760234.220166,890,1,None,,
1764760234.381485,891,1,None,,
1764760234.431276,892,1,None,,
1764760234.502142,893,1,None,,
1764760234.574844,894,1,None,,
1764760234.643146,895,1,None,,
1764760234.713906,896,1,None,,
1764760234.784085,897,1,None,,
1764760234.854331,898,1,None,,
1764760234.925793,899,1,None,,
1764760234.995992,900,1,None,,
1764760235.128843,901,1,None,,
1764760235.136577,902,1,None,,
1764760235.207922,903,1,None,,
1764760235.277434,904,1,None,,
1764760235.347891,905,1,None,,
1764760235.419106,906,1,None,,
1764760235.490044,907,1,None,,
1764760235.560053,908,1,None,,
1764760235.630439,909,1,None,,
1764760235.701444,910,1,None,,
1764760235.841242,911,1,None,,
1764760235.843519,912,1,None,,
1764760235.913243,913,1,None,,
1764760235.983160,914,1,None,,
1764760236.053318,915,1,None,,
1764760236.125701,916,1,None,,
1764760236.197644,917,1,None,,
1764760236.273219,918,1,None,,
1764760236.338874,919,1,None,,
1764760236.409202,920,1,None,,
1764760236.543447,921,1,None,,
1764760236.549596,922,1,None,,
1764760236.622893,923,1,None,,
1764760236.690544,924,1,None,,
1764760236.760715,925,1,None,,
1764760236.831966,926,1,None,,
1764760236.901532,927,1,None,,
1764760236.972241,928,1,None,,
1764760237.042359,929,1,None,,
1764760237.113134,930,1,None,,
1764760237.236167,931,1,None,,
1764760237.254076,932,1,None,,
1764760237.324399,933,1,None,,
1764760237.394723,934,1,None,,
1764760237.465213,935,1,None,,
1764760237.536880,936,1,None,,
1764760237.608439,937,1,None,,
1764760237.680235,938,1,None,,
1764760237.751088,939,1,None,,
1764760237.828207,940,1,None,,
1764760237.924778,941,1,None,,
1764760237.964147,942,1,None,,
1764760238.034937,943,1,None,,
1764760238.105334,944,1,None,,
1764760238.176177,945,1,None,,
1764760238.250772,946,1,None,,
1764760238.317109,947,1,None,,
1764760238.387463,948,1,None,,
1764760238.458262,949,1,None,,
1764760238.530502,950,1,None,,
1764760238.657308,951,1,None,,
1764760238.669072,952,1,None,,
1764760238.739515,953,1,None,,
1764760238.809964,954,1,None,,
1764760238.880460,955,1,None,,
1764760238.952119,956,1,None,,
1764760239.022149,957,1,None,,
1764760239.092960,958,1,None,,
1764760239.162399,959,1,None,,
1764760239.234560,960,1,None,,
1764760239.349025,961,1,None,,
1764760239.375325,962,1,None,,
1764760239.446222,963,1,None,,
1764760239.516338,964,1,None,,
1764760239.586916,965,1,None,,
1764760239.657773,966,1,None,,
1764760239.729181,967,1,None,,
1764760239.801035,968,1,None,,
1764760239.872156,969,1,None,,
1764760239.941367,970,1,None,,
1764760240.040019,971,1,None,,
1764760240.083800,972,1,None,,
1764760240.153635,973,1,None,,
1764760240.223933,974,1,None,,
1764760240.294864,975,1,None,,
1764760240.364956,976,1,None,,
1764760240.436939,977,1,None,,
1764760240.508837,978,1,None,,
1764760240.579765,979,1,None,,
1764760240.652715,980,1,None,,
1764760240.799973,981,1,None,,
1764760240.863544,982,1,None,,
1764760240.933918,983,1,None,,
1764760241.004289,984,1,None,,
1764760241.074741,985,1,None,,
1764760241.145975,986,1,None,,
1764760241.219117,987,1,None,,
1764760241.287555,988,1,None,,
1764760241.357948,989,1,None,,
1764760241.430606,990,1,None,,
1764760241.557000,991,1,None,,
1764760241.569600,992,1,None,,
1764760241.640158,993,1,None,,
1764760241.712114,994,1,None,,
1764760241.783819,995,1,None,,
1764760241.856066,996,1,None,,
1764760241.927277,997,1,None,,
1764760241.999283,998,1,None,,
1764760242.070900,999,1,None,,
1764760242.144840,1000,1,None,,
1764760242.243240,1001,1,None,,
1764760242.284274,1002,1,None,,
1764760242.355097,1003,1,None,,
1764760242.425583,1004,1,None,,
1764760242.496135,1005,1,None,,
1764760242.567345,1006,1,None,,
1764760242.637221,1007,1,None,,
1764760242.708370,1008,1,None,,
1764760242.778988,1009,1,None,,
1764760242.851470,1010,1,None,,
1764760242.946350,1011,1,None,,
1764760242.991188,1012,1,None,,
1764760243.061925,1013,1,None,,
1764760243.132380,1014,1,None,,
1764760243.203831,1015,1,None,,
1764760243.273637,1016,1,None,,
1764760243.343636,1017,1,None,,
1764760243.414017,1018,1,None,,
1764760243.484418,1019,1,None,,
1764760243.557576,1020,1,None,,
1764760243.661358,1021,1,None,,
1764760243.698446,1022,1,None,,
1764760243.769343,1023,1,None,,
1764760243.840088,1024,1,None,,
1764760243.914312,1025,1,None,,
1764760243.981581,1026,1,None,,
1764760244.051979,1027,1,None,,
1764760244.122410,1028,1,None,,
1764760244.193004,1029,1,None,,
1764760244.263564,1030,1,None,,
1764760244.339275,1031,1,None,,
1764760244.405945,1032,1,None,,
1764760244.476490,1033,1,None,,
1764760244.551107,1034,1,None,,
1764760244.619066,1035,1,None,,
1764760244.692109,1036,1,None,,
1764760244.767353,1037,1,None,,
1764760244.834802,1038,1,None,,
1764760244.905887,1039,1,None,,
1764760244.980038,1040,1,None,,
1764760245.086617,1041,1,None,,
1764760245.120610,1042,1,None,,
1764760245.191335,1043,1,None,,
1764760245.262132,1044,1,None,,
1764760245.333160,1045,1,None,,
1764760245.403762,1046,1,None,,
1764760245.474049,1047,1,None,,
